Target Variable,Epochs,Prediction Length,Learning Rate,Batch Size,MSE,MAE,RMSE,MAPE,SMAPE,Std.Dev,Mean
Volumrate_Frankrike_hourly,500,24,7.5e-05,32,85.5595,6.107903,9.249837925496275,0.19443735,-0.42385828,229153470.0,16.02118,7.751767,47.57233
Volumrate_Tyskland_hourly,500,24,7.5e-05,32,155.50096,8.683743,12.47000245804751,0.09518087,-0.83561313,7.322093,6.9716654,9.203986,131.01375
Volumrate_Easington_hourly,500,24,7.5e-05,64,186.46855,10.290999,13.655348828782888,0.3021647,0.5264366,35.373753,28.592756,19.843294,45.19174
Volumrate_St_Fergus_hourly,500,24,7.5e-05,64,26.687067,2.8813863,5.165952674179309,1.3775688,-0.017476797,173670450.0,64.96805,5.1213937,3.7500505
Volumrate_Belgia_hourly,500,24,7.5e-05,64,2.4369419,0.95703226,1.561070742185095,0.036121227,-3.9541588,2.22934,2.2818658,0.70135456,43.217545
Volumrate_Frankrike_hourly,500,24,7.5e-05,64,84.930145,5.599888,9.215755273642626,0.19372092,-0.41338468,231124400.0,15.070883,7.751767,47.57233
Volumrate_Tyskland_hourly,500,24,7.5e-05,64,140.89993,8.606639,11.870127752527692,0.09060215,-0.6632551,7.322599,6.7991385,9.203986,131.01375
Volumrate_Easington_hourly,500,24,7.5e-05,128,177.77328,9.876164,13.333164849806266,0.29503545,0.5485195,40.093613,27.25586,19.843294,45.19174
Volumrate_St_Fergus_hourly,500,24,7.5e-05,128,25.793388,3.1779478,5.078719165960963,1.3543068,0.01659578,188732740.0,71.527954,5.1213937,3.7500505
Volumrate_Belgia_hourly,500,24,7.5e-05,128,2.50928,1.1807098,1.5840706948726657,0.036653418,-4.101218,2.7426894,2.7982526,0.70135456,43.217545
Volumrate_Frankrike_hourly,500,24,7.5e-05,128,83.93838,6.4852414,9.16178898361947,0.19258651,-0.39688003,233928800.0,16.592525,7.751767,47.57233
Volumrate_Tyskland_hourly,500,24,7.5e-05,128,128.15143,7.123261,11.32039876606192,0.086406186,-0.51276517,6.314074,5.672533,9.203986,131.01375
Volumrate_Easington_hourly,500,24,5e-05,16,180.21692,9.94745,13.424489522708582,0.2970563,0.5423136,36.727905,27.431751,19.843294,45.19174
Volumrate_St_Fergus_hourly,500,24,5e-05,16,27.304527,3.4846652,5.225373410840113,1.3934141,-0.041018248,209528820.0,75.1163,5.1213937,3.7500505
Volumrate_Belgia_hourly,500,24,5e-05,16,3.2754846,1.3679633,1.8098299814955454,0.041877203,-5.658867,3.1754456,3.2536566,0.70135456,43.217545
Volumrate_Frankrike_hourly,500,24,5e-05,16,88.18497,7.2409616,9.390685120959793,0.19739805,-0.46755064,227777100.0,18.365421,7.751767,47.57233
Volumrate_Tyskland_hourly,500,24,5e-05,16,132.02327,7.463889,11.490137930126005,0.087701775,-0.5584705,6.5678315,5.907328,9.203986,131.01375
Volumrate_Easington_hourly,500,24,5e-05,32,281.59952,14.514251,16.780927203890304,0.37132734,0.28483808,63.39271,37.846996,19.843294,45.19174
Volumrate_St_Fergus_hourly,500,24,5e-05,32,25.486593,3.612855,5.0484248282469215,1.3462285,0.028292716,200338610.0,84.82858,5.1213937,3.7500505
