Target Variable,Epochs,Prediction Length,Learning Rate,Batch Size,MSE,MAE,RMSE,nRMSE,R2,MAPE,SMAPE,Std.Dev,Mean
Volumrate_Belgia_hourly,500,24,0.0001,16,0.56692135,0.47953352,0.7529417994374791,0.017422132,-0.15251756,1.1278713,1.1156129,0.70135456,43.217545
Volumrate_Frankrike_hourly,500,24,0.0001,16,8.772841,1.3594928,2.961898285483863,0.062260948,0.85400474,288.9714,6.2321606,7.751767,47.57233
Volumrate_Tyskland_hourly,500,24,0.0001,16,25.79867,2.2900114,5.07923909804052,0.038768742,0.69545925,2.1107085,1.9707918,9.203987,131.01376
Volumrate_Easington_hourly,500,24,0.0001,32,36.267403,3.931117,6.022242327316776,0.13325982,0.9078938,17.046572,16.927721,19.843294,45.19174
Volumrate_St_Fergus_hourly,500,24,0.0001,32,4.8292823,1.2276781,2.19756280542399,0.58600885,0.81587774,106.27715,43.447517,5.1213937,3.7500505
Volumrate_Belgia_hourly,500,24,0.0001,32,0.5353237,0.4480355,0.7316581711750194,0.016929656,-0.08828139,1.0544544,1.046337,0.70135456,43.217545
Volumrate_Frankrike_hourly,500,24,0.0001,32,8.620967,1.3157021,2.936148312213795,0.061719667,0.85653216,297.46515,6.117023,7.751767,47.57233
Volumrate_Tyskland_hourly,500,24,0.0001,32,29.254929,2.7203014,5.408782542205518,0.041284077,0.65465987,2.469483,2.2981322,9.203987,131.01376
Volumrate_Easington_hourly,500,48,0.001,16,79.11241,5.8342133,8.894515810263279,0.19656765,0.80030054,23.54925,20.503109,19.903702,45.249134
Volumrate_St_Fergus_hourly,500,48,0.001,16,11.832034,1.9665146,3.4397723923281536,0.95125604,0.50217503,132.39658,79.28332,4.875188,3.6160321
Volumrate_Belgia_hourly,500,48,0.001,16,0.7133555,0.5431358,0.8446037423695228,0.019541398,-0.43999314,1.2756473,1.2663504,0.7038381,43.221252
Volumrate_Frankrike_hourly,500,48,0.001,16,27.80764,2.2895048,5.273294992287421,0.110875875,0.5375377,672.5007,8.3650675,7.754323,47.560345
Volumrate_Tyskland_hourly,500,48,0.001,16,59.03142,3.7571425,7.6831908515522995,0.058638852,0.30437523,3.477288,3.1047776,9.212004,131.0256
Volumrate_Easington_hourly,500,48,0.001,32,83.062836,5.861717,9.113881483394403,0.2014156,0.7903287,24.872116,20.852154,19.903702,45.249134
Volumrate_St_Fergus_hourly,500,48,0.001,32,10.471809,1.7297922,3.2360175196075547,0.89490837,0.55940557,146.934,57.81086,4.875188,3.6160321
Volumrate_Belgia_hourly,500,48,0.001,32,0.70102316,0.53260416,0.8372712591575596,0.01937175,-0.4150989,1.2523694,1.2380359,0.7038381,43.221252
Volumrate_Frankrike_hourly,500,48,0.001,32,26.574911,2.0407155,5.155085946669921,0.10839043,0.55803895,658.07153,7.4598527,7.754323,47.560345
Volumrate_Tyskland_hourly,500,48,0.001,32,54.34243,3.3645887,7.371731826019317,0.056261767,0.35963017,3.1679566,2.8020785,9.212004,131.0256
Volumrate_Easington_hourly,500,48,0.0001,16,92.644196,6.3511147,9.625185481674658,0.21271534,0.76614296,25.754553,22.797825,19.903702,45.249134
Volumrate_St_Fergus_hourly,500,48,0.0001,16,11.937391,1.8814038,3.455053006992502,0.9554819,0.49774218,143.66234,65.916756,4.875188,3.6160321
Volumrate_Belgia_hourly,500,48,0.0001,16,0.78302616,0.5301557,0.8848876532134811,0.020473437,-0.58063173,1.2415774,1.2449774,0.7038381,43.221252
Volumrate_Frankrike_hourly,500,48,0.0001,16,29.60754,2.4156246,5.44128111115528,0.11440794,0.507604,669.6092,8.28351,7.754323,47.560345
Volumrate_Tyskland_hourly,500,48,0.0001,16,58.90866,3.466109,7.6751977752154295,0.058577847,0.30582184,3.2483723,2.9036586,9.212004,131.0256
